Columns	ConvolutionKernel	DistanceSourceToDetector	DistanceSourceToPatient	Exposure	ExposureTime	FilterType	FocalSpots	FrameOfReferenceUID	GeneratorPower	ImageOrientationPatient	ImagePositionPatient	PixelSpacing	ReconstructionDiameter	RotationDirection	Rows	SOPInstanceUID	SliceThickness	XRayTubeCurrent
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-95.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.185489505023200956108148802276	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-130.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.189522510102926769421526284858	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-117.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.190052853417088500526172409571	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-60.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.192484213310015271538030484351	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-210.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.196178398146143773301480740123	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-215.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.197908146008683299467649801199	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-30.045000	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.198113613399566706186459025998	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-285.045013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.198932368458432690846445076583	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-225.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.214702351577420382274796990186	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-137.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.217111089417483199058390980242	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-67.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.217334206514659250149957174700	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-157.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.218013971067640860920607488259	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-207.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.220613691324691435317774211725	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-280.045013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.220748887095442877506803546027	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-37.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.225161673394664838357309081418	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-80.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.225268807265782146436109084173	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-252.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.225729915026658022980457622623	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-262.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.226181513126643291128726120528	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-25.045000	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.228049274594190610566100893588	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-282.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.228946088128504465498457563027	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-145.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.230648696103592332528776948445	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-170.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.232685600124989290299726398801	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-320.045013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.233422034544712224152411768765	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-257.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.235459968904275022512696142416	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-322.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.236785067181085478928674065168	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-120.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.240311620606661265501934295872	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-332.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.240401114166353321054304892277	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-135.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.243612437001914095979360165303	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-195.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.247949433164930253021249394289	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-227.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.250461762263279615234076738256	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-105.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.253910470130927469942444863064	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-290.045013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.255513750113859909670761446736	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-185.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.261474314846770575433649359214	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-340.045013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.262684799644290266785782726437	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-270.045013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.263061039256701791122700941816	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-110.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.271017502115787787054453136929	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-295.045013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.272712043721134170231825215236	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-107.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.272993403225092949263951341838	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-77.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.281104838430127133380406556834	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-327.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.281128560568712119316696351913	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-180.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.286642702508449517537424245221	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-297.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.286829759911803184514492816338	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-62.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.287965601742657802364202634027	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-307.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.288830299402046841402731181472	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-222.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.292110559070206603571138003626	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-300.045013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.292517475710551497518500690097	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-72.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.293021585286643394631646576860	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-125.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.296162558001194861299069403717	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-155.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.302905090953215138827064270765	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-65.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.305577658335064460353141355575	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-242.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.305890144614199805960395811471	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-267.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.310083620802153806171294292724	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-102.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.310941108492391678477810244296	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-140.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.311195925875901500077224495899	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-132.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.313284358488700118281892345529	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-187.544998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.317256667401187765824479861741	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-272.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.317957734912119321226883425687	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-75.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.327870579656016894935456071177	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-302.545013	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.329045922067823921758030243914	2.500000	400
512	STANDARD	949.075012	541.000000	4684	570	BODY FILTER	1.200000	1.3.6.1.4.1.14519.5.2.1.6279.6001.133150562421258038702497789746	48000	1.000000/0.000000/0.000000/0.000000/1.000000/0.000000	-163.300003/-170.000000/-205.044998	0.664062/0.664062	340.000000	CW	512	1.3.6.1.4.1.14519.5.2.1.6279.6001.330764120077736253385613962671	2.500000	400
